Date,State_Name,District_Name,Pincode,Total_Enrolments,Total_Updates,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus
2023-04-03,Tamil Nadu,Tamil_District_2,600201,8939,2035,2519,4339,2063,18
2023-04-03,Delhi,Delhi_District_2,813016,5196,1389,1277,2358,1146,415
2023-04-03,West Bengal,West_District_7,661155,6504,846,1570,2827,1421,686
2023-04-03,Rajasthan,Rajasthan_District_1,732304,5933,863,1341,2643,1227,722
2023-04-03,Gujarat,Gujarat_District_5,411425,6720,777,1752,3238,1353,377
2023-04-03,Madhya Pradesh,Madhya_District_2,628770,5397,841,1481,2680,1083,153
2023-04-03,Bihar,Bihar_District_3,983251,4164,1033,869,1952,924,419
2023-04-03,Andhra Pradesh,Andhra_District_6,465013,5229,764,1145,2205,1221,658
2023-04-03,Telangana,Telangana_District_7,745227,4167,496,870,1704,996,597
2023-04-03,Kerala,Kerala_District_1,986746,3918,507,1013,1847,887,171
2023-04-03,Odisha,Odisha_District_6,958826,3094,346,701,1428,661,304
2023-04-03,Assam,Assam_District_4,685546,2303,386,567,1122,494,120
2023-04-04,Maharashtra,Maharashtra_District_6,568467,10111,2187,2589,4290,2213,1019
2023-04-04,Uttar Pradesh,Uttar_District_3,816148,15644,4173,3637,6997,3294,1716
2023-04-04,Karnataka,Karnataka_District_6,325542,7572,1471,2263,3144,1572,593
2023-04-04,Tamil Nadu,Tamil_District_6,207204,8815,1273,2433,4294,2161,-73
2023-04-04,Delhi,Delhi_District_1,975253,5495,1150,1279,2274,1193,749
2023-04-04,West Bengal,West_District_7,281826,6557,937,1342,2650,1521,1044
2023-04-04,Rajasthan,Rajasthan_District_1,951295,6313,1688,1759,2876,1473,205
2023-04-04,Gujarat,Gujarat_District_5,872296,6439,865,1671,2784,1452,532
2023-04-04,Madhya Pradesh,Madhya_District_1,955171,4814,1389,1429,2397,1113,-125
2023-04-04,Bihar,Bihar_District_3,987823,4373,1189,1287,1924,1041,121
2023-04-04,Andhra Pradesh,Andhra_District_3,339290,4926,1444,1172,2134,1033,587
2023-04-04,Telangana,Telangana_District_1,833868,4194,689,925,1852,997,420
2023-04-04,Kerala,Kerala_District_1,925645,4302,1240,1139,1914,999,250
2023-04-04,Odisha,Odisha_District_3,233010,3714,758,756,1817,901,240
2023-04-04,Assam,Assam_District_1,675166,2863,340,769,1397,612,85
2023-04-05,Maharashtra,Maharashtra_District_1,513523,10781,1644,2625,4625,2466,1065
2023-04-05,Uttar Pradesh,Uttar_District_2,762559,15719,3911,3804,6775,3713,1427
2023-04-05,Karnataka,Karnataka_District_7,872397,7483,1316,1915,3490,1545,533
2023-04-05,Tamil Nadu,Tamil_District_2,120758,9145,1469,2361,3908,2180,696
2023-04-05,Delhi,Delhi_District_7,385396,5639,739,1408,2488,1206,537
2023-04-05,West Bengal,West_District_4,234630,6439,1505,1292,2585,1341,1221
2023-04-05,Rajasthan,Rajasthan_District_5,884077,5978,1251,1594,2517,1366,501
2023-04-05,Gujarat,Gujarat_District_6,203872,6322,1380,1412,2909,1392,609
2023-04-05,Madhya Pradesh,Madhya_District_1,730148,4874,565,1052,2263,1085,474
2023-04-05,Bihar,Bihar_District_7,144132,3982,461,956,1689,840,497
2023-04-05,Andhra Pradesh,Andhra_District_5,125784,5205,1547,1322,2218,1167,498
2023-04-05,Telangana,Telangana_District_6,514035,4189,1248,1154,2061,997,-23
2023-04-05,Kerala,Kerala_District_3,223989,3509,605,850,1458,820,381
2023-04-05,Odisha,Odisha_District_4,683251,3332,796,985,1349,805,193
2023-04-05,Assam,Assam_District_2,765644,2468,628,725,1059,591,93
2023-04-06,Maharashtra,Maharashtra_District_5,769683,10704,2010,2323,5020,2596,765
2023-04-06,Uttar Pradesh,Uttar_District_1,804863,16059,2560,4512,6642,3960,945
2023-04-06,Karnataka,Karnataka_District_5,649017,8221,2115,2384,3576,1867,394
2023-04-06,Tamil Nadu,Tamil_District_7,688117,8843,1697,2007,4319,2134,383
2023-04-06,Delhi,Delhi_District_5,463914,5349,760,1457,2657,1096,139
2023-04-06,West Bengal,West_District_2,735150,6996,1317,1993,3005,1503,495
2023-04-06,Rajasthan,Rajasthan_District_3,860303,6007,1527,1600,2849,1246,312
2023-04-06,Gujarat,Gujarat_District_3,476888,6082,1042,1363,2787,1286,646
2023-04-06,Madhya Pradesh,Madhya_District_5,976678,5273,737,1531,2210,1189,343
2023-04-06,Bihar,Bihar_District_6,419300,3823,861,969,1589,925,340
2023-04-06,Andhra Pradesh,Andhra_District_4,873699,5308,1313,1384,2418,1325,181
2023-04-06,Telangana,Telangana_District_6,267427,4054,659,841,1800,940,473
2023-04-06,Kerala,Kerala_District_7,630567,4353,877,982,1899,964,508
2023-04-06,Odisha,Odisha_District_2,390733,2922,866,641,1399,619,263
2023-04-06,Assam,Assam_District_2,855382,2595,730,657,1283,599,56
2023-04-07,Maharashtra,Maharashtra_District_4,712804,10883,2675,2747,5410,2686,40
2023-04-07,Uttar Pradesh,Uttar_District_1,358473,15236,3278,4513,7268,3332,123
2023-04-07,Karnataka,Karnataka_District_6,197562,8261,1747,2097,3748,1710,706
2023-04-07,Tamil Nadu,Tamil_District_2,876907,8892,1430,2158,4315,2015,404
2023-04-07,Delhi,Delhi_District_5,387810,5400,991,1170,2321,1148,761
2023-04-07,West Bengal,West_District_2,537080,6988,1177,1831,3021,1436,700
2023-04-07,Rajasthan,Rajasthan_District_1,131727,5419,897,1144,2642,1322,311
2023-04-07,Gujarat,Gujarat_District_4,582069,6722,959,1555,3094,1552,521
2023-04-07,Madhya Pradesh,Madhya_District_6,411135,5686,1621,1363,2679,1251,393
2023-04-07,Bihar,Bihar_District_6,549671,4041,535,853,1718,817,653
2023-04-07,Andhra Pradesh,Andhra_District_7,893351,5656,1674,1372,2427,1309,548
2023-04-07,Telangana,Telangana_District_5,540122,4826,1347,1153,2401,1078,194
2023-04-07,Kerala,Kerala_District_4,361238,3469,550,840,1508,843,278
2023-04-07,Odisha,Odisha_District_2,144344,2817,464,711,1197,650,259
2023-04-07,Assam,Assam_District_1,886339,2138,479,544,999,533,62
2023-04-08,Maharashtra,Maharashtra_District_2,735455,6246,818,1436,3028,1543,239
2023-04-08,Uttar Pradesh,Uttar_District_3,118791,9307,1100,2235,4434,2243,395
2023-04-08,Karnataka,Karnataka_District_3,819758,4665,1230,959,2128,936,642
2023-04-08,Tamil Nadu,Tamil_District_4,280591,5101,1109,1419,2332,1056,294
2023-04-08,Delhi,Delhi_District_4,488723,3197,618,935,1447,770,45
2023-04-08,West Bengal,West_District_5,389350,3921,1159,789,1934,962,236
2023-04-08,Rajasthan,Rajasthan_District_6,556882,3428,666,819,1433,807,369
2023-04-08,Gujarat,Gujarat_District_1,818884,3587,926,1000,1736,784,67
2023-04-08,Madhya Pradesh,Madhya_District_6,972189,2646,440,655,1285,614,92
2023-04-08,Bihar,Bihar_District_7,826273,2745,573,569,1109,563,504
2023-04-08,Andhra Pradesh,Andhra_District_7,109011,3204,713,662,1384,682,476
2023-04-08,Telangana,Telangana_District_3,800681,2342,678,541,959,496,346
2023-04-08,Kerala,Kerala_District_2,760710,2547,586,723,1019,569,236
2023-04-08,Odisha,Odisha_District_3,345593,1570,162,330,647,368,225
2023-04-08,Assam,Assam_District_5,981684,2053,394,496,1015,413,129
2023-04-09,Maharashtra,Maharashtra_District_1,244977,6720,1962,1929,2739,1601,451
2023-04-09,Uttar Pradesh,Uttar_District_6,534194,9467,2658,2113,3947,1925,1482
2023-04-09,Karnataka,Karnataka_District_3,641150,4755,1092,1042,2188,960,565
2023-04-09,Tamil Nadu,Tamil_District_2,737965,5702,1228,1636,2638,1326,102
2023-04-09,Delhi,Delhi_District_7,568444,3562,717,998,1637,723,204
2023-04-09,West Bengal,West_District_4,348329,3657,468,1011,1765,738,143
2023-04-09,Rajasthan,Rajasthan_District_3,451021,3679,740,910,1621,881,267
2023-04-09,Gujarat,Gujarat_District_6,627354,4306,520,1088,2103,881,234
2023-04-09,Madhya Pradesh,Madhya_District_6,574102,3299,545,810,1610,812,67
2023-04-09,Bihar,Bihar_District_3,384023,2176,419,453,899,491,333
2023-04-09,Andhra Pradesh,Andhra_District_4,697331,2793,310,742,1332,668,51
2023-04-09,Telangana,Telangana_District_1,622020,2267,579,542,944,540,241
2023-04-09,Kerala,Kerala_District_1,138457,2681,714,542,1104,545,490
2023-04-09,Odisha,Odisha_District_1,667449,1593,467,474,642,361,116
2023-04-09,Assam,Assam_District_2,252662,2045,476,487,904,449,205
2023-04-10,Maharashtra,Maharashtra_District_3,113910,10227,1608,3011,4907,2424,-115
2023-04-10,Uttar Pradesh,Uttar_District_2,920679,15771,3770,4571,6721,3710,769
2023-04-10,Karnataka,Karnataka_District_5,198891,8144,1180,2157,3883,1983,121
2023-04-10,Tamil Nadu,Tamil_District_3,662603,8882,2229,1902,4333,2095,552
2023-04-10,Delhi,Delhi_District_6,848228,4750,599,1087,2257,1137,269
2023-04-10,West Bengal,West_District_2,949516,6214,701,1722,3015,1533,-56
2023-04-10,Rajasthan,Rajasthan_District_5,853863,5652,1404,1283,2420,1238,711
2023-04-10,Gujarat,Gujarat_District_3,601419,6851,883,1725,2744,1699,683
2023-04-10,Madhya Pradesh,Madhya_District_4,721180,5001,1274,1352,2088,1042,519
2023-04-10,Bihar,Bihar_District_5,982900,3847,455,919,1877,785,266
2023-04-10,Andhra Pradesh,Andhra_District_6,345154,5513,991,1322,2509,1311,371
2023-04-10,Telangana,Telangana_District_3,729063,4102,983,929,1932,970,271
2023-04-10,Kerala,Kerala_District_4,623852,4335,843,1106,1932,1021,276
2023-04-10,Odisha,Odisha_District_6,447264,3560,918,937,1734,886,3
2023-04-10,Assam,Assam_District_5,716125,2790,395,808,1227,676,79
2023-04-11,Maharashtra,Maharashtra_District_3,218780,10150,2558,2209,4185,2117,1639
2023-04-11,Uttar Pradesh,Uttar_District_3,238382,15918,3536,4491,6772,3703,952
2023-04-11,Karnataka,Karnataka_District_3,885882,7340,990,1769,3464,1686,421
2023-04-11,Tamil Nadu,Tamil_District_7,600868,9333,1602,1973,4648,2182,530
2023-04-11,Delhi,Delhi_District_2,825487,5179,1303,1297,2241,1148,493
2023-04-11,West Bengal,West_District_5,203263,6317,1023,1331,2709,1493,784
2023-04-11,Rajasthan,Rajasthan_District_3,516293,5742,1159,1294,2618,1320,510
2023-04-11,Gujarat,Gujarat_District_1,286953,6829,1328,1809,2831,1666,523
2023-04-11,Madhya Pradesh,Madhya_District_2,388186,4825,499,1003,2375,994,453
2023-04-11,Bihar,Bihar_District_1,518684,4156,1136,1030,1992,921,213
2023-04-11,Andhra Pradesh,Andhra_District_1,474807,5022,1295,1464,2360,1028,170
2023-04-11,Telangana,Telangana_District_7,637643,4829,1229,1413,2148,1152,116
2023-04-11,Kerala,Kerala_District_1,873041,3936,1173,927,1870,935,204
2023-04-11,Odisha,Odisha_District_5,411463,3229,602,661,1442,718,408
2023-04-11,Assam,Assam_District_1,694991,2394,465,683,1005,493,213
2023-04-12,Maharashtra,Maharashtra_District_5,845529,10442,1124,2199,4639,2517,1087
2023-04-12,Uttar Pradesh,Uttar_District_7,876178,15752,1858,3374,6883,3692,1803
2023-04-12,Karnataka,Karnataka_District_7,273093,8066,1377,1806,3485,2003,772
2023-04-12,Tamil Nadu,Tamil_District_1,626262,9403,2614,2307,4606,2234,256
2023-04-12,Delhi,Delhi_District_4,534952,4776,765,1097,2103,962,614
2023-04-12,West Bengal,West_District_5,510935,6433,1089,1596,2684,1536,617
2023-04-12,Rajasthan,Rajasthan_District_4,883017,5667,569,1329,2523,1291,524
2023-04-12,Gujarat,Gujarat_District_3,163054,6023,824,1508,2666,1359,490
2023-04-12,Madhya Pradesh,Madhya_District_2,655205,5034,747,1454,2196,1048,336
2023-04-12,Bihar,Bihar_District_6,452742,4008,901,1189,1654,949,216
2023-04-12,Andhra Pradesh,Andhra_District_3,823406,4920,1388,1040,2141,1056,683
2023-04-12,Telangana,Telangana_District_7,211539,4510,936,976,2187,1033,314
2023-04-12,Kerala,Kerala_District_3,190700,4269,617,1008,2022,1009,230
2023-04-12,Odisha,Odisha_District_6,409868,2884,728,667,1321,681,215
2023-04-12,Assam,Assam_District_4,442046,2691,782,574,1321,588,208
2023-04-13,Maharashtra,Maharashtra_District_3,834346,10656,2556,2188,4672,2134,1662
2023-04-13,Uttar Pradesh,Uttar_District_6,294272,15159,2714,3360,6886,3064,1849
2023-04-13,Karnataka,Karnataka_District_4,137617,8115,951,2107,3859,1639,510
2023-04-13,Tamil Nadu,Tamil_District_6,716660,9214,1819,2375,4392,2151,296
2023-04-13,Delhi,Delhi_District_5,487601,5412,1311,1274,2479,1215,444
2023-04-13,West Bengal,West_District_5,283775,6751,1613,1948,3085,1600,118
2023-04-13,Rajasthan,Rajasthan_District_7,198116,6083,1383,1784,2549,1240,510
2023-04-13,Gujarat,Gujarat_District_5,649125,6941,1674,2004,3390,1625,-78
2023-04-13,Madhya Pradesh,Madhya_District_1,304355,4989,813,1415,2208,1242,124
2023-04-13,Bihar,Bihar_District_4,619779,3786,1076,964,1666,899,257
2023-04-13,Andhra Pradesh,Andhra_District_3,256399,4977,1351,1377,2041,1080,479
2023-04-13,Telangana,Telangana_District_5,419754,4570,1242,1105,2234,1051,180
2023-04-13,Kerala,Kerala_District_7,739566,3788,508,911,1530,802,545
2023-04-13,Odisha,Odisha_District_7,962982,3301,646,812,1452,785,252
2023-04-13,Assam,Assam_District_2,841786,2321,428,607,963,509,242
2023-04-14,Maharashtra,Maharashtra_District_1,114055,10322,3011,2692,4898,2435,297
2023-04-14,Uttar Pradesh,Uttar_District_6,653101,16021,4215,3841,6463,3700,2017
2023-04-14,Karnataka,Karnataka_District_3,771733,7647,804,1601,3599,1720,727
2023-04-14,Tamil Nadu,Tamil_District_1,740286,8658,2511,2199,3770,1776,913
2023-04-14,Delhi,Delhi_District_5,803980,5179,933,1164,2379,1267,369
2023-04-14,West Bengal,West_District_2,251774,6616,1875,1419,2878,1466,853
2023-04-14,Rajasthan,Rajasthan_District_1,401615,5357,1439,1288,2641,1134,294
2023-04-14,Gujarat,Gujarat_District_5,888602,6200,1811,1620,2955,1284,341
2023-04-14,Madhya Pradesh,Madhya_District_2,230482,5149,650,1291,2433,1055,370
2023-04-14,Bihar,Bihar_District_6,337936,3519,462,1032,1724,747,16
2023-04-14,Andhra Pradesh,Andhra_District_5,166974,5125,1411,1468,2081,1139,437
2023-04-14,Telangana,Telangana_District_6,879598,4546,1349,1023,1903,968,652
2023-04-14,Kerala,Kerala_District_4,690933,3624,528,969,1713,809,133
2023-04-14,Odisha,Odisha_District_5,595614,3313,957,794,1365,804,350
2023-04-14,Assam,Assam_District_1,443178,2684,472,737,1183,669,95
2023-04-15,Maharashtra,Maharashtra_District_4,214727,6200,976,1356,2755,1405,684
2023-04-15,Uttar Pradesh,Uttar_District_1,176798,9261,2645,2340,4161,1954,806
2023-04-15,Karnataka,Karnataka_District_3,614481,5093,1152,1384,2289,1263,157
2023-04-15,Tamil Nadu,Tamil_District_4,195312,5385,1002,1204,2424,1126,631
2023-04-15,Delhi,Delhi_District_3,188772,3277,723,890,1454,763,170
2023-04-15,West Bengal,West_District_1,462675,3657,486,939,1781,779,158
2023-04-15,Rajasthan,Rajasthan_District_2,270010,3423,928,929,1615,793,86
2023-04-15,Gujarat,Gujarat_District_7,679319,4312,1043,903,1868,891,650
2023-04-15,Madhya Pradesh,Madhya_District_2,966840,2771,823,828,1113,577,253
2023-04-15,Bihar,Bihar_District_5,201906,2817,654,701,1164,658,294
2023-04-15,Andhra Pradesh,Andhra_District_1,748188,2907,508,788,1184,679,256
2023-04-15,Telangana,Telangana_District_4,672509,3008,453,606,1228,705,469
2023-04-15,Kerala,Kerala_District_7,734079,2114,608,559,1015,484,56
2023-04-15,Odisha,Odisha_District_2,692665,2076,587,601,911,468,96
2023-04-15,Assam,Assam_District_1,126834,1124,318,328,508,247,41
2023-04-16,Maharashtra,Maharashtra_District_6,619612,6263,1708,1836,3054,1282,91
2023-04-16,Uttar Pradesh,Uttar_District_2,821372,9366,1821,2147,4525,2340,354
2023-04-16,Karnataka,Karnataka_District_6,114481,4981,568,1430,1998,1002,551
2023-04-16,Tamil Nadu,Tamil_District_5,313028,5338,1044,1418,2203,1080,637
2023-04-16,Delhi,Delhi_District_2,716545,2784,702,805,1309,648,22
2023-04-16,West Bengal,West_District_3,289608,3993,1092,886,1688,859,560
2023-04-16,Rajasthan,Rajasthan_District_1,956474,3939,1099,966,1727,858,388
2023-04-16,Gujarat,Gujarat_District_1,436616,4305,552,1195,1820,917,373
2023-04-16,Madhya Pradesh,Madhya_District_4,609320,2890,735,675,1434,693,88
2023-04-16,Bihar,Bihar_District_1,971525,2373,408,578,1079,583,133
2023-04-16,Andhra Pradesh,Andhra_District_4,679896,3536,615,734,1626,868,308
2023-04-16,Telangana,Telangana_District_6,856611,2331,410,528,1079,472,252
2023-04-16,Kerala,Kerala_District_6,995764,2685,514,712,1203,611,159
2023-04-16,Odisha,Odisha_District_3,686704,2328,274,472,1008,505,343
2023-04-16,Assam,Assam_District_1,930972,1832,530,428,877,440,87
2023-04-17,Maharashtra,Maharashtra_District_4,847743,10094,1878,2081,4824,2292,897
2023-04-17,Uttar Pradesh,Uttar_District_1,567108,16015,1713,4446,7955,3888,-274
2023-04-17,Karnataka,Karnataka_District_1,425288,8102,848,1640,3760,1796,906
2023-04-17,Tamil Nadu,Tamil_District_1,963778,8770,916,2088,3892,1912,878
2023-04-17,Delhi,Delhi_District_3,994798,5646,592,1267,2646,1302,431
2023-04-17,West Bengal,West_District_6,788943,6811,1579,1791,3201,1532,287
2023-04-17,Rajasthan,Rajasthan_District_1,334839,6027,964,1724,2632,1301,370
2023-04-17,Gujarat,Gujarat_District_3,169689,6121,1380,1544,2938,1351,288
2023-04-17,Madhya Pradesh,Madhya_District_2,845250,5106,1008,1478,2247,1146,235
2023-04-17,Bihar,Bihar_District_3,355587,3437,696,905,1606,782,144
2023-04-17,Andhra Pradesh,Andhra_District_3,500842,5136,772,1143,2192,1099,702
2023-04-17,Telangana,Telangana_District_2,375047,4607,1329,1345,2251,997,14
2023-04-17,Kerala,Kerala_District_3,136636,3744,788,823,1793,777,351
2023-04-17,Odisha,Odisha_District_3,501384,2996,594,646,1461,741,148
2023-04-17,Assam,Assam_District_4,801578,2181,513,621,974,507,79
2023-04-18,Maharashtra,Maharashtra_District_5,746628,10438,1923,3103,4607,2429,299
2023-04-18,Uttar Pradesh,Uttar_District_3,465217,15984,4461,4544,6469,3482,1489
2023-04-18,Karnataka,Karnataka_District_7,200279,7685,2242,2089,3359,1845,392
2023-04-18,Tamil Nadu,Tamil_District_6,449553,8921,2389,2368,3726,1893,934
2023-04-18,Delhi,Delhi_District_2,122045,4817,490,1052,2330,1005,430
2023-04-18,West Bengal,West_District_7,249058,6888,940,2000,3384,1706,-202
2023-04-18,Rajasthan,Rajasthan_District_5,240502,6184,1158,1572,2803,1255,554
2023-04-18,Gujarat,Gujarat_District_2,677250,6822,1304,1986,3056,1450,330
2023-04-18,Madhya Pradesh,Madhya_District_4,495734,5486,722,1460,2529,1282,215
2023-04-18,Bihar,Bihar_District_2,842598,4055,803,1162,1691,946,256
2023-04-18,Andhra Pradesh,Andhra_District_7,517312,5135,955,1083,2187,1035,830
2023-04-18,Telangana,Telangana_District_1,842207,4758,1109,1228,1997,1172,361
2023-04-18,Kerala,Kerala_District_6,580307,4077,495,1012,1698,919,448
2023-04-18,Odisha,Odisha_District_3,933972,3566,798,991,1691,744,140
2023-04-18,Assam,Assam_District_3,394555,2884,684,793,1378,637,76
2023-04-19,Maharashtra,Maharashtra_District_7,521482,10772,2849,2840,5284,2283,365
2023-04-19,Uttar Pradesh,Uttar_District_2,597332,15382,2674,4337,6292,3173,1580
2023-04-19,Karnataka,Karnataka_District_4,596292,7503,1222,1782,3519,1866,336
2023-04-19,Tamil Nadu,Tamil_District_1,859168,9371,2712,2443,4675,1874,379
2023-04-19,Delhi,Delhi_District_3,265625,5063,1211,1369,2274,1078,342
2023-04-19,West Bengal,West_District_5,412812,6299,689,1491,2819,1443,546
2023-04-19,Rajasthan,Rajasthan_District_2,853438,6051,1445,1780,2723,1356,192
2023-04-19,Gujarat,Gujarat_District_7,933473,6491,1869,1336,3036,1422,697
2023-04-19,Madhya Pradesh,Madhya_District_6,652852,5650,952,1576,2684,1321,69
2023-04-19,Bihar,Bihar_District_4,831954,3432,487,918,1380,737,397
2023-04-19,Andhra Pradesh,Andhra_District_7,564422,5321,1372,1318,2244,1244,515
2023-04-19,Telangana,Telangana_District_4,763506,4824,917,1380,2266,1011,167
2023-04-19,Kerala,Kerala_District_5,161334,3659,503,859,1469,842,489
2023-04-19,Odisha,Odisha_District_4,537309,3633,673,925,1645,831,232
2023-04-19,Assam,Assam_District_1,830274,2553,383,540,1107,513,393
2023-04-20,Maharashtra,Maharashtra_District_1,566734,10220,2291,2916,4144,2350,810
2023-04-20,Uttar Pradesh,Uttar_District_5,650587,16035,2882,3653,7453,3273,1656
2023-04-20,Karnataka,Karnataka_District_7,476282,7811,2248,1868,3150,1882,911
2023-04-20,Tamil Nadu,Tamil_District_7,283892,9192,2111,2621,3695,2283,593
2023-04-20,Delhi,Delhi_District_4,136124,5142,888,1469,2082,1136,455
2023-04-20,West Bengal,West_District_7,346702,6322,1641,1756,2631,1472,463
2023-04-20,Rajasthan,Rajasthan_District_7,402730,5589,622,1255,2733,1246,355
2023-04-20,Gujarat,Gujarat_District_6,607685,6862,1093,1487,3175,1659,541
2023-04-20,Madhya Pradesh,Madhya_District_4,509616,4912,658,1453,2221,1172,66
2023-04-20,Bihar,Bihar_District_3,385884,4284,603,1193,1846,925,320
2023-04-20,Andhra Pradesh,Andhra_District_6,672475,5601,733,1507,2580,1273,241
2023-04-20,Telangana,Telangana_District_3,415398,4981,887,1285,2215,1097,384
2023-04-20,Kerala,Kerala_District_3,305294,3753,742,956,1867,904,26
2023-04-20,Odisha,Odisha_District_7,503824,3188,778,765,1431,742,250
2023-04-20,Assam,Assam_District_6,685380,2366,702,506,979,493,388
2023-04-21,Maharashtra,Maharashtra_District_2,139831,10341,2839,2483,4450,2433,975
2023-04-21,Uttar Pradesh,Uttar_District_3,199594,15341,1818,4238,6765,3238,1100
2023-04-21,Karnataka,Karnataka_District_1,727546,8134,2037,1784,3460,1846,1044
