date,state,district,pincode,enrolment_count,update_count,age_0_18,age_19_40,age_41_60,age_60_plus,source_file
2023-04-03,Delhi,DelhiDistrict,122045,17702,3378,5205,7403,4161,933,sample_data.csv
2023-04-03,West Bengal,West BengalDistrict,663468,24625,3885,6883,10789,5203,1750,sample_data.csv
2023-04-03,Rajasthan,RajasthanDistrict,115511,24030,4106,6742,10378,5427,1483,sample_data.csv
2023-04-03,Gujarat,GujaratDistrict,119043,23250,3841,5255,9326,5461,3208,sample_data.csv
2023-04-03,Madhya Pradesh,Madhya PradeshDistrict,238306,14288,2462,3809,5934,3280,1265,sample_data.csv
2023-04-03,Bihar,BiharDistrict,384796,20394,2185,4997,9807,4805,785,sample_data.csv
2023-04-03,Andhra Pradesh,Andhra PradeshDistrict,609131,17943,2593,4135,8591,3963,1254,sample_data.csv
2023-04-03,Telangana,TelanganaDistrict,787413,12949,2076,3494,5368,2847,1240,sample_data.csv
2023-04-03,Kerala,KeralaDistrict,404077,14934,2524,3357,6811,3155,1611,sample_data.csv
2023-04-03,Odisha,OdishaDistrict,504471,14294,1658,4166,6410,3160,558,sample_data.csv
2023-04-03,Assam,AssamDistrict,971606,8643,884,2472,4114,2136,0,sample_data.csv
2023-04-03,Punjab,PunjabDistrict,170171,24142,4821,7196,10998,4851,1097,sample_data.csv
2023-04-03,Chhattisgarh,ChhattisgarhDistrict,313098,22605,3205,6489,11255,5170,0,sample_data.csv
2023-04-03,Haryana,HaryanaDistrict,943458,20755,3569,5157,9834,4187,1577,sample_data.csv
2023-04-03,Jharkhand,JharkhandDistrict,521131,14911,1672,4465,6132,3625,689,sample_data.csv
2023-04-03,Uttarakhand,UttarakhandDistrict,853006,13370,1867,3845,6132,3090,303,sample_data.csv
2023-04-04,Maharashtra,MaharashtraDistrict,433054,24369,4557,7297,11337,6076,0,sample_data.csv
2023-04-04,Uttar Pradesh,Uttar PradeshDistrict,261355,26649,3592,6457,12324,6021,1847,sample_data.csv
2023-04-04,Karnataka,KarnatakaDistrict,669431,21576,2398,5364,9151,4691,2370,sample_data.csv
2023-04-04,Tamil Nadu,Tamil NaduDistrict,548395,14546,2146,4176,6597,3478,295,sample_data.csv
2023-04-04,Delhi,DelhiDistrict,170189,25673,4734,6401,10832,5747,2693,sample_data.csv
2023-04-04,West Bengal,West BengalDistrict,202408,21587,2562,5829,9373,5182,1203,sample_data.csv
2023-04-04,Rajasthan,RajasthanDistrict,173949,13379,1891,3223,5884,3174,1098,sample_data.csv
2023-04-04,Gujarat,GujaratDistrict,862324,13676,2274,2921,6642,2895,1218,sample_data.csv
2023-04-04,Madhya Pradesh,Madhya PradeshDistrict,869914,16650,1726,4876,6847,3785,1142,sample_data.csv
2023-04-04,Bihar,BiharDistrict,970927,7291,1060,1964,3237,1474,616,sample_data.csv
2023-04-04,Andhra Pradesh,Andhra PradeshDistrict,312226,18995,2441,5264,8251,4339,1141,sample_data.csv
2023-04-04,Telangana,TelanganaDistrict,308832,8507,1068,2261,3565,2078,603,sample_data.csv
2023-04-04,Kerala,KeralaDistrict,889758,7807,1206,2094,3647,1916,150,sample_data.csv
2023-04-04,Odisha,OdishaDistrict,741114,14302,1888,2935,5727,3504,2136,sample_data.csv
2023-04-04,Assam,AssamDistrict,243542,20345,3346,4436,9802,4999,1108,sample_data.csv
2023-04-04,Punjab,PunjabDistrict,402985,19767,2083,4747,9379,4509,1132,sample_data.csv
2023-04-04,Chhattisgarh,ChhattisgarhDistrict,782861,13410,2303,3106,6395,3086,823,sample_data.csv
2023-04-04,Haryana,HaryanaDistrict,988161,20419,3096,5297,10089,4532,501,sample_data.csv
2023-04-04,Jharkhand,JharkhandDistrict,294433,10634,1534,2825,5081,2174,554,sample_data.csv
2023-04-04,Uttarakhand,UttarakhandDistrict,501204,8699,1319,1917,4339,1796,647,sample_data.csv
2023-04-05,Maharashtra,MaharashtraDistrict,932947,26463,4814,5958,11894,5323,3288,sample_data.csv
2023-04-05,Uttar Pradesh,Uttar PradeshDistrict,525400,27770,3320,7353,12317,6749,1351,sample_data.csv
2023-04-05,Karnataka,KarnatakaDistrict,684058,19959,2498,5676,8807,4095,1381,sample_data.csv
2023-04-05,Tamil Nadu,Tamil NaduDistrict,704642,26734,4727,5469,11113,5795,4357,sample_data.csv
2023-04-05,Delhi,DelhiDistrict,873910,30468,3610,8028,14210,6418,1812,sample_data.csv
2023-04-05,West Bengal,West BengalDistrict,623561,22072,4189,5909,10284,5058,821,sample_data.csv
2023-04-05,Rajasthan,RajasthanDistrict,622118,10834,1922,2792,5103,2237,702,sample_data.csv
2023-04-05,Gujarat,GujaratDistrict,430318,19422,2974,5753,8423,4549,697,sample_data.csv
2023-04-05,Madhya Pradesh,Madhya PradeshDistrict,660385,9651,1832,2794,4552,2052,253,sample_data.csv
2023-04-05,Bihar,BiharDistrict,771197,14437,1832,4055,6496,3539,347,sample_data.csv
2023-04-05,Andhra Pradesh,Andhra PradeshDistrict,983581,25647,5020,7687,12761,5805,0,sample_data.csv
2023-04-05,Telangana,TelanganaDistrict,785286,25162,3148,6406,11744,5168,1844,sample_data.csv
2023-04-05,Kerala,KeralaDistrict,368925,9371,1032,2607,4369,2184,211,sample_data.csv
2023-04-05,Odisha,OdishaDistrict,136258,11759,1401,2568,5578,2668,945,sample_data.csv
2023-04-05,Assam,AssamDistrict,819266,17196,2138,4490,7865,3667,1174,sample_data.csv
2023-04-05,Punjab,PunjabDistrict,466628,22404,3781,5892,10533,4716,1263,sample_data.csv
2023-04-05,Chhattisgarh,ChhattisgarhDistrict,202591,7429,1291,2033,3309,1759,328,sample_data.csv
2023-04-05,Haryana,HaryanaDistrict,539842,21236,3769,5231,9033,4923,2049,sample_data.csv
2023-04-05,Jharkhand,JharkhandDistrict,379863,14055,1695,2886,6446,3303,1420,sample_data.csv
2023-04-05,Uttarakhand,UttarakhandDistrict,925865,22815,2895,5407,10631,5075,1702,sample_data.csv
2023-04-06,Maharashtra,MaharashtraDistrict,518308,13183,1636,3930,6357,3014,0,sample_data.csv
2023-04-06,Uttar Pradesh,Uttar PradeshDistrict,212750,32839,4900,8930,14662,7442,1805,sample_data.csv
2023-04-06,Karnataka,KarnatakaDistrict,509823,10525,1744,3121,4794,2170,440,sample_data.csv
2023-04-06,Tamil Nadu,Tamil NaduDistrict,921827,11847,2026,3015,5455,2916,461,sample_data.csv
2023-04-06,Delhi,DelhiDistrict,310795,29989,3801,6100,13235,7217,3437,sample_data.csv
2023-04-06,West Bengal,West BengalDistrict,634202,24824,4449,7226,11102,5721,775,sample_data.csv
2023-04-06,Rajasthan,RajasthanDistrict,867252,15925,2363,4407,7103,3685,730,sample_data.csv
2023-04-06,Gujarat,GujaratDistrict,903117,21771,2830,5815,9144,4465,2347,sample_data.csv
2023-04-06,Madhya Pradesh,Madhya PradeshDistrict,172298,12875,1315,3223,6184,2600,868,sample_data.csv
2023-04-06,Bihar,BiharDistrict,967413,21867,2686,4526,10235,4933,2173,sample_data.csv
2023-04-06,Andhra Pradesh,Andhra PradeshDistrict,960351,21650,2540,5489,9489,4636,2036,sample_data.csv
2023-04-06,Telangana,TelanganaDistrict,743722,6513,745,1396,2623,1326,1168,sample_data.csv
2023-04-06,Kerala,KeralaDistrict,780962,19455,2048,4863,7787,3920,2885,sample_data.csv
2023-04-06,Odisha,OdishaDistrict,778563,11632,1950,2669,4956,2580,1427,sample_data.csv
2023-04-06,Assam,AssamDistrict,401897,21699,3736,4708,9997,5076,1918,sample_data.csv
2023-04-06,Punjab,PunjabDistrict,804444,16472,1764,4552,7066,3361,1493,sample_data.csv
2023-04-06,Chhattisgarh,ChhattisgarhDistrict,713255,18408,3449,4006,8586,3748,2068,sample_data.csv
2023-04-06,Haryana,HaryanaDistrict,372554,18579,3126,5039,7508,4128,1904,sample_data.csv
2023-04-06,Jharkhand,JharkhandDistrict,735148,11694,1970,2423,4964,2520,1787,sample_data.csv
2023-04-06,Uttarakhand,UttarakhandDistrict,133056,19011,3435,4741,7774,3881,2615,sample_data.csv
2023-04-07,Maharashtra,MaharashtraDistrict,477803,22588,2371,4827,11151,4905,1705,sample_data.csv
2023-04-07,Uttar Pradesh,Uttar PradeshDistrict,937758,32761,5218,7001,13717,7403,4640,sample_data.csv
2023-04-07,Karnataka,KarnatakaDistrict,363750,9292,1434,2464,4275,2273,280,sample_data.csv
2023-04-07,Tamil Nadu,Tamil NaduDistrict,861986,10053,1589,2755,4875,2485,0,sample_data.csv
2023-04-07,Delhi,DelhiDistrict,564404,23409,3684,5302,11273,5687,1147,sample_data.csv
2023-04-07,West Bengal,West BengalDistrict,348491,22356,4427,6397,11116,4892,0,sample_data.csv
2023-04-07,Rajasthan,RajasthanDistrict,527872,14788,2317,4427,6897,3010,454,sample_data.csv
2023-04-07,Gujarat,GujaratDistrict,275060,20515,2193,5319,9493,4523,1180,sample_data.csv
2023-04-07,Madhya Pradesh,Madhya PradeshDistrict,210776,9894,1107,2152,4558,2339,845,sample_data.csv
2023-04-07,Bihar,BiharDistrict,735581,20644,2861,6004,8527,4700,1413,sample_data.csv
2023-04-07,Andhra Pradesh,Andhra PradeshDistrict,875787,12552,2185,3567,5398,2615,972,sample_data.csv
2023-04-07,Telangana,TelanganaDistrict,536230,23197,2619,5668,9717,5041,2771,sample_data.csv
2023-04-07,Kerala,KeralaDistrict,368290,10822,1512,3090,5175,2587,0,sample_data.csv
2023-04-07,Odisha,OdishaDistrict,703826,19087,3576,5001,8027,4538,1521,sample_data.csv
2023-04-07,Assam,AssamDistrict,244878,6969,784,1494,2789,1727,959,sample_data.csv
2023-04-07,Punjab,PunjabDistrict,886121,20620,3125,4601,8859,4423,2737,sample_data.csv
2023-04-07,Chhattisgarh,ChhattisgarhDistrict,878625,17591,3082,5162,8043,3792,594,sample_data.csv
2023-04-07,Haryana,HaryanaDistrict,702368,13250,2066,3877,6224,2963,186,sample_data.csv
2023-04-07,Jharkhand,JharkhandDistrict,134822,11844,1498,3481,4830,2698,835,sample_data.csv
2023-04-07,Uttarakhand,UttarakhandDistrict,336327,15939,2090,4449,6755,3664,1071,sample_data.csv
2023-04-08,Maharashtra,MaharashtraDistrict,411803,13821,1511,3447,5879,3082,1413,sample_data.csv
2023-04-08,Uttar Pradesh,Uttar PradeshDistrict,513710,19040,2901,4986,8471,3974,1609,sample_data.csv
2023-04-08,Karnataka,KarnatakaDistrict,241892,16850,3260,3493,8165,3806,1386,sample_data.csv
2023-04-08,Tamil Nadu,Tamil NaduDistrict,642313,14110,2136,3626,7012,2899,573,sample_data.csv
2023-04-08,Delhi,DelhiDistrict,203367,8221,1070,1912,3849,2054,406,sample_data.csv
2023-04-08,West Bengal,West BengalDistrict,862649,5090,760,1040,2114,1050,886,sample_data.csv
2023-04-08,Rajasthan,RajasthanDistrict,144920,14375,2847,3450,6737,3006,1182,sample_data.csv
2023-04-08,Gujarat,GujaratDistrict,130807,7824,986,1867,3325,1683,949,sample_data.csv
2023-04-08,Madhya Pradesh,Madhya PradeshDistrict,273684,5063,563,1309,2230,1105,419,sample_data.csv
2023-04-08,Bihar,BiharDistrict,398774,6093,618,1311,3034,1487,261,sample_data.csv
2023-04-08,Andhra Pradesh,Andhra PradeshDistrict,986317,7711,1125,1566,3667,1901,577,sample_data.csv
2023-04-08,Telangana,TelanganaDistrict,760706,5908,1075,1562,2633,1404,309,sample_data.csv
2023-04-08,Kerala,KeralaDistrict,420453,14258,2486,2903,7018,3490,847,sample_data.csv
2023-04-08,Odisha,OdishaDistrict,705927,6126,715,1356,2456,1473,841,sample_data.csv
2023-04-08,Assam,AssamDistrict,886080,10449,1325,2321,5068,2121,939,sample_data.csv
2023-04-08,Punjab,PunjabDistrict,487269,13711,2340,3484,6065,3054,1108,sample_data.csv
2023-04-08,Chhattisgarh,ChhattisgarhDistrict,652293,5187,571,1379,2129,1209,470,sample_data.csv
2023-04-08,Haryana,HaryanaDistrict,932473,10011,1572,2802,4612,2187,410,sample_data.csv
2023-04-08,Jharkhand,JharkhandDistrict,990909,9829,1375,1981,3985,1995,1868,sample_data.csv
2023-04-08,Uttarakhand,UttarakhandDistrict,202979,7688,791,2243,3097,1698,650,sample_data.csv
2023-04-09,Maharashtra,MaharashtraDistrict,138997,11922,1782,3567,5035,2723,597,sample_data.csv
2023-04-09,Uttar Pradesh,Uttar PradeshDistrict,146449,6693,795,1835,3071,1583,204,sample_data.csv
2023-04-09,Karnataka,KarnatakaDistrict,433920,5654,613,1276,2346,1199,833,sample_data.csv
2023-04-09,Tamil Nadu,Tamil NaduDistrict,493527,12742,1885,3099,5595,2880,1168,sample_data.csv
2023-04-09,Delhi,DelhiDistrict,121815,6129,725,1414,2677,1408,630,sample_data.csv
2023-04-09,West Bengal,West BengalDistrict,232357,9703,1076,2010,3911,2187,1595,sample_data.csv
2023-04-09,Rajasthan,RajasthanDistrict,466204,8954,1041,1840,4220,2115,779,sample_data.csv
2023-04-09,Gujarat,GujaratDistrict,265062,5023,741,1109,2322,1091,501,sample_data.csv
2023-04-09,Madhya Pradesh,Madhya PradeshDistrict,827668,7597,952,1873,3209,1641,874,sample_data.csv
2023-04-09,Bihar,BiharDistrict,662268,7889,1266,1623,3590,1854,822,sample_data.csv
2023-04-09,Andhra Pradesh,Andhra PradeshDistrict,248316,12561,1753,3168,5139,2913,1341,sample_data.csv
2023-04-09,Telangana,TelanganaDistrict,938937,14426,1970,3107,5936,3092,2291,sample_data.csv
2023-04-09,Kerala,KeralaDistrict,477143,9558,1389,2606,4020,2226,706,sample_data.csv
2023-04-09,Odisha,OdishaDistrict,140847,9305,1379,2575,4078,2298,354,sample_data.csv
2023-04-09,Assam,AssamDistrict,288773,4852,823,1249,2082,1209,312,sample_data.csv
2023-04-09,Punjab,PunjabDistrict,730944,4634,604,1378,1926,1057,273,sample_data.csv
2023-04-09,Chhattisgarh,ChhattisgarhDistrict,819982,7888,1362,1920,3493,1943,532,sample_data.csv
2023-04-09,Haryana,HaryanaDistrict,130288,8866,1319,2348,3682,1981,855,sample_data.csv
2023-04-09,Jharkhand,JharkhandDistrict,261433,6164,1024,1440,2548,1296,880,sample_data.csv
2023-04-09,Uttarakhand,UttarakhandDistrict,131866,7203,1030,1921,3058,1782,442,sample_data.csv
2023-04-10,Maharashtra,MaharashtraDistrict,424284,18540,3524,4688,8272,4054,1526,sample_data.csv
2023-04-10,Uttar Pradesh,Uttar PradeshDistrict,190369,24172,4582,5994,9814,5104,3260,sample_data.csv
2023-04-10,Karnataka,KarnatakaDistrict,277947,16986,1909,4409,8124,3934,519,sample_data.csv
2023-04-10,Tamil Nadu,Tamil NaduDistrict,691357,22641,4377,6532,11147,4838,124,sample_data.csv
2023-04-10,Delhi,DelhiDistrict,576402,21199,3572,4859,9914,4597,1829,sample_data.csv
2023-04-10,West Bengal,West BengalDistrict,980463,8680,1486,2444,4179,1935,122,sample_data.csv
2023-04-10,Rajasthan,RajasthanDistrict,288500,16595,2920,4645,8269,3437,244,sample_data.csv
2023-04-10,Gujarat,GujaratDistrict,617005,16250,2846,4212,7956,3324,758,sample_data.csv
2023-04-10,Madhya Pradesh,Madhya PradeshDistrict,275219,17014,3250,3491,8012,3934,1577,sample_data.csv
2023-04-10,Bihar,BiharDistrict,674242,17080,2509,4836,7324,3692,1228,sample_data.csv
2023-04-10,Andhra Pradesh,Andhra PradeshDistrict,303704,20528,2796,5135,9305,4347,1741,sample_data.csv
2023-04-10,Telangana,TelanganaDistrict,767917,10305,1352,2951,5059,2267,28,sample_data.csv
2023-04-10,Kerala,KeralaDistrict,557778,9313,1693,2042,4154,2244,873,sample_data.csv
2023-04-10,Odisha,OdishaDistrict,352251,20289,2854,4213,9232,4429,2415,sample_data.csv
2023-04-10,Assam,AssamDistrict,264228,25148,2564,5839,10715,5455,3139,sample_data.csv
2023-04-10,Punjab,PunjabDistrict,656332,7403,884,1890,3266,1784,463,sample_data.csv
2023-04-10,Chhattisgarh,ChhattisgarhDistrict,434205,19996,2470,5619,9721,4632,24,sample_data.csv
2023-04-10,Haryana,HaryanaDistrict,131323,18705,2034,4478,7982,4284,1961,sample_data.csv
2023-04-10,Jharkhand,JharkhandDistrict,132168,16807,2524,4396,7538,4088,785,sample_data.csv
2023-04-10,Uttarakhand,UttarakhandDistrict,858642,10273,1723,2162,4766,2546,799,sample_data.csv
2023-04-11,Maharashtra,MaharashtraDistrict,927905,12684,1395,3585,5489,2988,622,sample_data.csv
2023-04-11,Uttar Pradesh,Uttar PradeshDistrict,933246,35221,4095,10354,14794,8273,1800,sample_data.csv
2023-04-11,Karnataka,KarnatakaDistrict,363465,14222,2048,3195,6432,2945,1650,sample_data.csv
2023-04-11,Tamil Nadu,Tamil NaduDistrict,592688,19612,3611,4210,8513,4730,2159,sample_data.csv
2023-04-11,Delhi,DelhiDistrict,260190,15670,2489,4524,6512,3337,1297,sample_data.csv
2023-04-11,West Bengal,West BengalDistrict,681277,18522,3531,4851,9116,4043,512,sample_data.csv
2023-04-11,Rajasthan,RajasthanDistrict,338039,15167,2521,3510,7266,3227,1164,sample_data.csv
2023-04-11,Gujarat,GujaratDistrict,358716,8847,1147,2519,3605,2089,634,sample_data.csv
2023-04-11,Madhya Pradesh,Madhya PradeshDistrict,649307,7176,1067,1543,2905,1611,1117,sample_data.csv
2023-04-11,Bihar,BiharDistrict,359134,9018,1018,2548,3744,2115,611,sample_data.csv
2023-04-11,Andhra Pradesh,Andhra PradeshDistrict,556412,10050,1427,2736,4758,2054,502,sample_data.csv
2023-04-11,Telangana,TelanganaDistrict,862932,22131,4091,6474,10734,4539,384,sample_data.csv
2023-04-11,Kerala,KeralaDistrict,874239,18469,2738,4157,7984,3805,2523,sample_data.csv
2023-04-11,Odisha,OdishaDistrict,936429,16088,2965,4779,6519,3463,1327,sample_data.csv
2023-04-11,Assam,AssamDistrict,392392,23782,3521,5323,10696,4804,2959,sample_data.csv
2023-04-11,Punjab,PunjabDistrict,620623,6795,732,1382,2776,1546,1091,sample_data.csv
2023-04-11,Chhattisgarh,ChhattisgarhDistrict,874160,9200,1475,2123,4518,2087,472,sample_data.csv
2023-04-11,Haryana,HaryanaDistrict,303070,9436,1312,2694,4363,2080,299,sample_data.csv
2023-04-11,Jharkhand,JharkhandDistrict,663866,15098,2339,4122,6715,3406,855,sample_data.csv
2023-04-11,Uttarakhand,UttarakhandDistrict,981673,7633,803,2076,3677,1772,108,sample_data.csv
2023-04-12,Maharashtra,MaharashtraDistrict,277799,11470,1561,3421,5161,2400,488,sample_data.csv
2023-04-12,Uttar Pradesh,Uttar PradeshDistrict,573492,21641,3215,4485,10527,4538,2091,sample_data.csv
2023-04-12,Karnataka,KarnatakaDistrict,853621,20833,3604,5905,9357,4751,820,sample_data.csv
2023-04-12,Tamil Nadu,Tamil NaduDistrict,878221,23000,3296,5079,10217,5486,2218,sample_data.csv
2023-04-12,Delhi,DelhiDistrict,818900,27483,4943,7185,11761,5791,2746,sample_data.csv
2023-04-12,West Bengal,West BengalDistrict,713496,11269,1448,2688,4651,2454,1476,sample_data.csv
2023-04-12,Rajasthan,RajasthanDistrict,257526,25015,2789,7336,12332,5034,313,sample_data.csv
2023-04-12,Gujarat,GujaratDistrict,101832,7451,1019,1767,3618,1806,260,sample_data.csv
2023-04-12,Madhya Pradesh,Madhya PradeshDistrict,498821,22977,4305,5708,10114,5356,1799,sample_data.csv
2023-04-12,Bihar,BiharDistrict,548956,8964,1755,1895,4247,2196,626,sample_data.csv
2023-04-12,Andhra Pradesh,Andhra PradeshDistrict,911851,22105,3155,5311,10885,5201,708,sample_data.csv
2023-04-12,Telangana,TelanganaDistrict,410787,16682,3028,3564,8307,4103,708,sample_data.csv
2023-04-12,Kerala,KeralaDistrict,330504,17964,2894,3606,7833,4240,2285,sample_data.csv
2023-04-12,Odisha,OdishaDistrict,426745,10046,1914,2444,4721,2402,479,sample_data.csv
2023-04-12,Assam,AssamDistrict,924490,10982,1433,3081,5095,2548,258,sample_data.csv
2023-04-12,Punjab,PunjabDistrict,344556,8067,1067,2206,3790,1766,305,sample_data.csv
2023-04-12,Chhattisgarh,ChhattisgarhDistrict,350659,7631,1131,1950,3542,1754,385,sample_data.csv
2023-04-12,Haryana,HaryanaDistrict,641704,17574,2292,3896,7401,4317,1960,sample_data.csv
2023-04-12,Jharkhand,JharkhandDistrict,960763,9787,1337,2064,4841,2321,561,sample_data.csv
2023-04-12,Uttarakhand,UttarakhandDistrict,745061,17720,2634,4503,8187,4385,645,sample_data.csv
2023-04-13,Maharashtra,MaharashtraDistrict,385801,11077,1112,2567,5044,2698,768,sample_data.csv
2023-04-13,Uttar Pradesh,Uttar PradeshDistrict,785765,18638,2027,4982,8226,4208,1222,sample_data.csv
2023-04-13,Karnataka,KarnatakaDistrict,724544,13104,1524,3171,5486,3241,1206,sample_data.csv
2023-04-13,Tamil Nadu,Tamil NaduDistrict,108446,22646,3027,4856,11131,4618,2041,sample_data.csv
2023-04-13,Delhi,DelhiDistrict,677353,18205,2650,4055,8100,3917,2133,sample_data.csv
2023-04-13,West Bengal,West BengalDistrict,124162,17251,2877,4968,7616,3750,917,sample_data.csv
2023-04-13,Rajasthan,RajasthanDistrict,210030,11546,1671,2376,5619,2519,1032,sample_data.csv
2023-04-13,Gujarat,GujaratDistrict,426873,14238,2693,3280,6002,3291,1665,sample_data.csv
2023-04-13,Madhya Pradesh,Madhya PradeshDistrict,322175,14488,1564,3315,6971,3548,654,sample_data.csv
2023-04-13,Bihar,BiharDistrict,446901,24837,4010,6543,12363,5174,757,sample_data.csv
2023-04-13,Andhra Pradesh,Andhra PradeshDistrict,957638,9564,1602,2203,4512,1917,932,sample_data.csv
2023-04-13,Telangana,TelanganaDistrict,308580,18443,2235,5311,8991,4354,0,sample_data.csv
2023-04-13,Kerala,KeralaDistrict,142747,9907,1432,2364,4399,2084,1060,sample_data.csv
2023-04-13,Odisha,OdishaDistrict,475911,10029,1902,2724,5011,2388,0,sample_data.csv
2023-04-13,Assam,AssamDistrict,757079,19584,3350,4737,9356,4335,1156,sample_data.csv
2023-04-13,Punjab,PunjabDistrict,653087,15702,2144,3435,7355,3173,1739,sample_data.csv
2023-04-13,Chhattisgarh,ChhattisgarhDistrict,700707,16269,2020,4371,7709,3643,546,sample_data.csv
2023-04-13,Haryana,HaryanaDistrict,338079,11174,1528,3267,4652,2456,799,sample_data.csv
2023-04-13,Jharkhand,JharkhandDistrict,977306,9933,1907,2806,4206,2350,571,sample_data.csv
2023-04-13,Uttarakhand,UttarakhandDistrict,463531,9146,1325,1909,4488,2042,707,sample_data.csv
2023-04-14,Maharashtra,MaharashtraDistrict,259921,28461,5494,7595,12022,6609,2235,sample_data.csv
2023-04-14,Uttar Pradesh,Uttar PradeshDistrict,768637,18670,3135,5554,7841,4143,1132,sample_data.csv
2023-04-14,Karnataka,KarnatakaDistrict,279022,17718,2000,4089,7339,4207,2083,sample_data.csv
2023-04-14,Tamil Nadu,Tamil NaduDistrict,906106,18858,3394,4184,7798,4070,2806,sample_data.csv
2023-04-14,Delhi,DelhiDistrict,780726,18834,1899,5335,9088,4186,225,sample_data.csv
2023-04-14,West Bengal,West BengalDistrict,862821,14484,2323,3385,6472,3260,1367,sample_data.csv
2023-04-14,Rajasthan,RajasthanDistrict,640638,23970,3005,6221,11459,4802,1488,sample_data.csv
2023-04-14,Gujarat,GujaratDistrict,638994,7138,1339,1767,3434,1661,276,sample_data.csv
